timestamp,datetime,service/carts/qps(2xx),service/carts/latency,service/catalogue/qps(2xx),service/catalogue/latency,service/front-end/qps(2xx),service/front-end/latency,service/orders/qps(2xx),service/orders/latency,service/payment/qps(2xx),service/payment/latency,service/shipping/qps(2xx),service/shipping/latency,service/user/qps(2xx),service/user/latency,service/front-end/qps(4xx/5xx),container/carts/CPU Usage,container/carts/MEM Usage,container/carts/FS Reads Bytes,container/carts/FS Writes Bytes,container/carts/Network Input Bytes,container/carts/Network Output Bytes,container/carts/Network Input Packets,container/carts/Network Output Packets,container/carts-db/CPU Usage,container/carts-db/MEM Usage,container/carts-db/FS Reads Bytes,container/carts-db/FS Writes Bytes,container/carts-db/Network Input Bytes,container/carts-db/Network Output Bytes,container/carts-db/Network Input Packets,container/carts-db/Network Output Packets,container/catalogue/CPU Usage,container/catalogue/MEM Usage,container/catalogue/FS Reads Bytes,container/catalogue/FS Writes Bytes,container/catalogue/Network Input Bytes,container/catalogue/Network Output Bytes,container/catalogue/Network Input Packets,container/catalogue/Network Output Packets,container/catalogue-db/CPU Usage,container/catalogue-db/MEM Usage,container/catalogue-db/FS Reads Bytes,container/catalogue-db/FS Writes Bytes,container/catalogue-db/Network Input Bytes,container/catalogue-db/Network Output Bytes,container/catalogue-db/Network Input Packets,container/catalogue-db/Network Output Packets,container/front-end/CPU Usage,container/front-end/MEM Usage,container/front-end/FS Reads Bytes,container/front-end/FS Writes Bytes,container/front-end/Network Input Bytes,container/front-end/Network Output Bytes,container/front-end/Network Input Packets,container/front-end/Network Output Packets,container/orders/CPU Usage,container/orders/MEM Usage,container/orders/FS Reads Bytes,container/orders/FS Writes Bytes,container/orders/Network Input Bytes,container/orders/Network Output Bytes,container/orders/Network Input Packets,container/orders/Network Output Packets,container/orders-db/CPU Usage,container/orders-db/MEM Usage,container/orders-db/FS Reads Bytes,container/orders-db/FS Writes Bytes,container/orders-db/Network Input Bytes,container/orders-db/Network Output Bytes,container/orders-db/Network Input Packets,container/orders-db/Network Output Packets,container/payment/CPU Usage,container/payment/MEM Usage,container/payment/FS Reads Bytes,container/payment/FS Writes Bytes,container/payment/Network Input Bytes,container/payment/Network Output Bytes,container/payment/Network Input Packets,container/payment/Network Output Packets,container/shipping/CPU Usage,container/shipping/MEM Usage,container/shipping/FS Reads Bytes,container/shipping/FS Writes Bytes,container/shipping/Network Input Bytes,container/shipping/Network Output Bytes,container/shipping/Network Input Packets,container/shipping/Network Output Packets,container/user/CPU Usage,container/user/MEM Usage,container/user/FS Reads Bytes,container/user/FS Writes Bytes,container/user/Network Input Bytes,container/user/Network Output Bytes,container/user/Network Input Packets,container/user/Network Output Packets,container/user-db/CPU Usage,container/user-db/MEM Usage,container/user-db/FS Reads Bytes,container/user-db/FS Writes Bytes,container/user-db/Network Input Bytes,container/user-db/Network Output Bytes,container/user-db/Network Input Packets,container/user-db/Network Output Packets,container/rabbitmq/CPU Usage,container/rabbitmq/MEM Usage,container/rabbitmq/FS Reads Bytes,container/rabbitmq/FS Writes Bytes,container/rabbitmq/Network Input Bytes,container/rabbitmq/Network Output Bytes,container/rabbitmq/Network Input Packets,container/rabbitmq/Network Output Packets,container/queue-master/CPU Usage,container/queue-master/MEM Usage,container/queue-master/FS Reads Bytes,container/queue-master/FS Writes Bytes,container/queue-master/Network Input Bytes,container/queue-master/Network Output Bytes,container/queue-master/Network Input Packets,container/queue-master/Network Output Packets,node/192.168.199.31:9100/System Load,node/192.168.199.31:9100/CPU Usage,node/192.168.199.31:9100/Memory Usage,node/192.168.199.31:9100/Disk Write,node/192.168.199.31:9100/Disk Read,node/192.168.199.31:9100/Network Received,node/192.168.199.31:9100/Network Transmitted,node/192.168.199.32:9100/System Load,node/192.168.199.32:9100/CPU Usage,node/192.168.199.32:9100/Memory Usage,node/192.168.199.32:9100/Disk Write,node/192.168.199.32:9100/Disk Read,node/192.168.199.32:9100/Network Received,node/192.168.199.32:9100/Network Transmitted,node/192.168.199.33:9100/System Load,node/192.168.199.33:9100/CPU Usage,node/192.168.199.33:9100/Memory Usage,node/192.168.199.33:9100/Disk Write,node/192.168.199.33:9100/Disk Read,node/192.168.199.33:9100/Network Received,node/192.168.199.33:9100/Network Transmitted,node/192.168.199.34:9100/System Load,node/192.168.199.34:9100/CPU Usage,node/192.168.199.34:9100/Memory Usage,node/192.168.199.34:9100/Disk Write,node/192.168.199.34:9100/Disk Read,node/192.168.199.34:9100/Network Received,node/192.168.199.34:9100/Network Transmitted,node/192.168.199.35:9100/System Load,node/192.168.199.35:9100/CPU Usage,node/192.168.199.35:9100/Memory Usage,node/192.168.199.35:9100/Disk Write,node/192.168.199.35:9100/Disk Read,node/192.168.199.35:9100/Network Received,node/192.168.199.35:9100/Network Transmitted
1594535400,2020-07-12 14:30:00,0,null,0,0.003101879999999113,3.3333333333333335,0.0012071548499999096,null,null,null,0.002479388499999402,null,null,0,0.00844691600000047,null,0.0008685092222222053,310730752,0,0,162.2111111111111,1112.1740740740743,0.9259259259259259,0.5259259259259259,0.0035565186740741323,92131328,0,4915.2,137.55555555555557,2615.6296296296296,1.577777777777778,0.737037037037037,0.0011582405185185543,20000768,0,0,85.62222222222222,114.70740740740742,0.14814814814814814,0.08148148148148149,0.0004502541111111266,212860928,0,0,29.8,25.622222222222224,0.3740740740740741,0.32222222222222224,0.0016244855614814767,70248857.6,0,0,3032.8222222222225,34076.99259259259,28.32962962962963,22.811111111111114,0.0009396966162962725,299245568,0,0,680.6148148148147,2777.3037037037034,2.685185185185185,2.2111111111111112,0.003638919937037178,80072704,0,5218.607407407408,156.83703703703705,2799.4296296296297,1.551851851851852,0.9814814814814815,0.0011922218666666879,15802368,0,0,85.62222222222222,106.77777777777779,0.14814814814814814,0.08148148148148149,0.000900679107407406,289042432,0,0,106.22222222222223,529.3518518518518,0.45925925925925926,0.21481481481481482,0.00044525637037038057,21835776,0,0,108.21481481481482,197.55185185185184,0.31851851851851853,0.3777777777777778,0.0030788305222222965,51580928,0,2184.5333333333333,107.62592592592594,1645.2962962962965,1.2148148148148148,0.6592592592592593,0.006090235107407167,95809536,0,0,50.422222222222224,155.11111111111111,0.35185185185185186,0.3,0.0015018640481481835,239230976,0,0,390.6962962962963,524.6592592592592,4.637037037037037,4.062962962962963,1.49,22.33333333333424,1516109824,441366.7555555555,0,49572.26666666667,162286.66666666672,0.86,15.866666666664553,1414594560,676295.1111111111,14927.644444444444,107419.9962962963,86074.99259259258,1.09,15.666666666667673,1823719424,512000,91.02222222222221,180283.3851851852,170538.87777777776,2.11,12.166261124627587,1824968704,126155.3982733525,0,236377.12871947206,284375.2101867423,0.54,14.466666666665256,4915372032,1157347.5555555555,0,295073.23703703703,292611.17777777783
1594535410,2020-07-12 14:30:10,0,null,0,0.003101879999999113,3.333333333333333,0.001199989879999954,null,null,null,0.003212714500000047,null,null,0,0.00844691600000047,null,0.0009179689961815127,310730752,0,0,160.25614909684847,1110.9189293293675,0.8962996159245032,0.5074092867010618,0.0035565186740741323,92131328,0,4915.2,137.55555555555557,2615.6296296296296,1.577777777777778,0.737037037037037,0.0011582405185185543,20000768,0,0,85.62222222222222,114.70740740740742,0.14814814814814814,0.08148148148148149,0.0004502541111111266,212860928,0,0,29.8,25.622222222222224,0.3740740740740741,0.32222222222222224,0.0016003707615147808,70311116.8,0,0,3029.2466436295445,34005.335385165345,28.288909327922063,22.733349369058022,0.000932272028088334,299245568,0,0,679.1745844188997,2776.5724009265878,2.6777798902684546,2.203705281212976,0.003638919937037178,80072704,0,5218.607407407408,156.83703703703705,2799.4296296296297,1.551851851851852,0.9814814814814815,0.0011922218666666879,15802368,0,0,85.62222222222222,106.77777777777779,0.14814814814814814,0.08148148148148149,0.000900679107407406,289042432,0,0,106.22222222222223,529.3518518518518,0.45925925925925926,0.21481481481481482,0.00044525637037038057,21835776,0,0,108.21481481481482,197.55185185185184,0.31851851851851853,0.3777777777777778,0.0030788305222222965,51580928,0,2184.5333333333333,107.62592592592594,1645.2962962962965,1.2148148148148148,0.6592592592592593,0.006090235107407167,95809536,0,0,50.422222222222224,155.11111111111111,0.35185185185185186,0.3,0.0014742654787609421,239230976,0,0,380.0310371519894,513.2241230523075,4.50372038414957,3.974088792921455,1.49,22.33333333333424,1516109824,441366.7555555555,0,49572.26666666667,162286.66666666672,0.86,15.866666666664553,1414594560,676295.1111111111,14927.644444444444,107419.9962962963,86074.99259259258,1.09,15.666666666667673,1823719424,512000,91.02222222222221,180283.3851851852,170538.87777777776,1.56,12.033734457814194,1823961088,120240.35555555555,2002.4888888888888,249106.4074074075,298696.2518518519,0.62,18.000000000002604,4918738944,1031099.7333333333,0,322290.3777777777,314299.44074074074
1594535420,2020-07-12 14:30:20,0,null,0,0.003101879999999113,3.333333333333333,0.001219902389999987,null,null,null,0.003212714500000047,null,null,0,0.00844691600000047,null,0.0009179689961815127,310730752,0,0,160.25614909684847,1110.9189293293675,0.8962996159245032,0.5074092867010618,0.0035565186740741323,92131328,0,4915.2,137.55555555555557,2615.6296296296296,1.577777777777778,0.737037037037037,0.0011582405185185543,20000768,0,0,85.62222222222222,114.70740740740742,0.14814814814814814,0.08148148148148149,0.00046980517037037883,212860928,0,0,34.79259259259259,30,0.43703703703703706,0.3777777777777778,0.0015899616192925562,70229196.8,0,0,3033.4021991851,34074.572422202385,28.33705747607021,22.770386406095056,0.0009172395791994571,299245568,0,0,675.9153251596406,2774.509437963625,2.651853964342529,2.174075651583346,0.003638919937037178,80072704,0,5218.607407407408,156.83703703703705,2799.4296296296297,1.551851851851852,0.9814814814814815,0.0011922218666666879,15802368,0,0,85.62222222222222,106.77777777777779,0.14814814814814814,0.08148148148148149,0.000900679107407406,289042432,0,0,106.22222222222223,529.3518518518518,0.45925925925925926,0.21481481481481482,0.00044525637037038057,21835776,0,0,108.21481481481482,197.55185185185184,0.31851851851851853,0.3777777777777778,0.0028301932925925426,51462144,0,1941.8074074074075,99.93703703703704,1483.6592592592594,1.125925925925926,0.6074074074074074,0.006184971444444424,95809536,0,0,70.08148148148149,227.91481481481483,0.44074074074074077,0.3740740740740741,0.0014742654787609421,239230976,0,0,380.0310371519894,513.2241230523075,4.50372038414957,3.974088792921455,1.49,22.33333333333424,1516109824,441366.7555555555,0,49572.26666666667,162286.66666666672,0.86,15.866666666664553,1414594560,676295.1111111111,14927.644444444444,107419.9962962963,86074.99259259258,1.33,19.399999999999405,1823952896,504172.0888888889,91.02222222222221,195897.89629629627,186372.0148148148,1.56,12.033734457814194,1823961088,120240.35555555555,2002.4888888888888,249106.4074074075,298696.2518518519,0.62,18.000000000002604,4918738944,1031099.7333333333,0,322290.3777777777,314299.44074074074
1594535430,2020-07-12 14:30:30,0,null,0,0.0024839194999994874,3.3333333333333335,0.0011349763400000513,null,null,null,0.003212714500000047,null,null,0,0.0037650100000021776,null,0.0009179689961815127,310730752,0,0,160.25614909684847,1110.9189293293675,0.8962996159245032,0.5074092867010618,0.003337105366276426,92131328,0,4551.094255206463,128.62174584538576,2456.4760871256035,1.4777723045470204,0.6925900274443428,0.0011727441851852056,20000768,0,0,85.77777777777779,114.84814814814816,0.15185185185185185,0.0851851851851852,0.00046980517037037883,212860928,0,0,34.79259259259259,30,0.43703703703703706,0.3777777777777778,0.0015760120540636328,70222643.2,0,0,2992.251884350875,33593.14785266376,27.929629670933142,22.462962524125896,0.0008726118366604781,299245568,0,0,689.6184868626083,2834.514589494614,2.7037037860235738,2.211110919079612,0.0033681515142537305,80072704,0,4551.094255206463,164.02902211473292,2811.537735045426,1.629623593986689,1.022218436228014,0.0011452205666666227,15802368,0,0,85.77777777777779,106.9,0.15185185185185185,0.0851851851851852,0.0009147436777777996,289042432,0,0,117.78518518518518,588.2481481481482,0.5074074074074074,0.24074074074074076,0.00044758921263253785,21835776,0,0,111.79217854748686,200.90666330865443,0.3518505487016715,0.4222206584420058,0.0028301932925925426,51462144,0,1941.8074074074075,99.93703703703704,1483.6592592592594,1.125925925925926,0.6074074074074074,0.006184971444444424,95809536,0,0,70.08148148148149,227.91481481481483,0.44074074074074077,0.3740740740740741,0.0014742654787609421,239230976,0,0,380.0310371519894,513.2241230523075,4.50372038414957,3.974088792921455,1.41,18.566666666669533,1515556864,506174.57777777774,0,52073.270370370374,166178.9814814815,0.9,14.53333333333679,1385181184,566795.3777777777,14927.644444444444,112971.32592592595,91503.45555555553,1.33,19.399999999999405,1823952896,504172.0888888889,91.02222222222221,195897.89629629627,186372.0148148148,1.56,12.033734457814194,1823961088,120240.35555555555,2002.4888888888888,249106.4074074075,298696.2518518519,0.62,18.000000000002604,4918738944,1031099.7333333333,0,322290.3777777777,314299.44074074074
1594535440,2020-07-12 14:30:40,0,null,0,0.0024839194999994874,3.333333333333333,0.0011701210800001151,null,null,null,0.001551175499999502,null,null,0,0.0037650100000021776,null,0.0008998005888889373,310730752,0,0,161.07777777777778,1111.4703703703703,0.9074074074074074,0.5148148148148148,0.003337105366276426,92131328,0,4551.094255206463,128.62174584538576,2456.4760871256035,1.4777723045470204,0.6925900274443428,0.0011727441851852056,20000768,0,0,85.77777777777779,114.84814814814816,0.15185185185185185,0.0851851851851852,0.00046980517037037883,212860928,0,0,34.79259259259259,30,0.43703703703703706,0.3777777777777778,0.0015913595814377377,70194790.4,0,0,3019.827462943553,34011.568023053966,28.266646268937002,22.7518353772901,0.0008745582767202677,299245568,0,0,688.4216802214862,2833.849595975433,2.6999979698291927,2.2037019341629325,0.0033681515142537305,80072704,0,4551.094255206463,164.02902211473292,2811.537735045426,1.629623593986689,1.022218436228014,0.0011452205666666227,15802368,0,0,85.77777777777779,106.9,0.15185185185185185,0.0851851851851852,0.0009147436777777996,289042432,0,0,117.78518518518518,588.2481481481482,0.5074074074074074,0.24074074074074076,0.00044758921263253785,21835776,0,0,111.79217854748686,200.90666330865443,0.3518505487016715,0.4222206584420058,0.0028301932925925426,51462144,0,1941.8074074074075,99.93703703703704,1483.6592592592594,1.125925925925926,0.6074074074074074,0.006184971444444424,95809536,0,0,70.08148148148149,227.91481481481483,0.44074074074074077,0.3740740740740741,0.0015545402518518537,239230976,0,0,391.3703703703704,527.7925925925927,4.640740740740741,4.0888888888888895,1.41,18.566666666669533,1515556864,506174.57777777774,0,52073.270370370374,166178.9814814815,0.9,14.53333333333679,1385181184,566795.3777777777,14927.644444444444,112971.32592592595,91503.45555555553,1.33,19.399999999999405,1823952896,504172.0888888889,91.02222222222221,195897.89629629627,186372.0148148148,1.49,12.333333333327696,1826557952,132892.44444444444,2002.4888888888888,240855.2877207538,289219.9982221169,1,17.76607446418433,4920532992,1017799.180009111,0,316157.0068259006,308329.99877778225
1594535450,2020-07-12 14:30:50,0,null,0,0.0024839194999994874,3.333333333333333,0.0011640420200000536,null,null,null,0.001551175499999502,null,null,0,0.0037650100000021776,null,0.0008998005888889373,310730752,0,0,161.07777777777778,1111.4703703703703,0.9074074074074074,0.5148148148148148,0.003337105366276426,92131328,0,4551.094255206463,128.62174584538576,2456.4760871256035,1.4777723045470204,0.6925900274443428,0.0011727441851852056,20000768,0,0,85.77777777777779,114.84814814814816,0.15185185185185185,0.0851851851851852,0.0004410748299067703,212860928,0,0,34.79272145452391,30.00011111152264,0.43703865569872485,0.37777917695991464,0.0015728241659527262,70375833.6,0,0,3000.86152150591,33844.86987141472,28.133354458391203,22.6666834295394,0.0008946657415131326,299245568,0,0,700.3745560414652,2893.1131409432955,2.7370387928884825,2.2296312345869533,0.0033681515142537305,80072704,0,4551.094255206463,164.02902211473292,2811.537735045426,1.629623593986689,1.022218436228014,0.0011452205666666227,15802368,0,0,85.77777777777779,106.9,0.15185185185185185,0.0851851851851852,0.0009147436777777996,289042432,0,0,117.78518518518518,588.2481481481482,0.5074074074074074,0.24074074074074076,0.00044758921263253785,21835776,0,0,111.79217854748686,200.90666330865443,0.3518505487016715,0.4222206584420058,0.0030049574665091724,51462144,0,2184.5414242274974,102.10778558439105,1486.0943929421962,1.155559835406798,0.6333356790210334,0.006437919029329423,95817728,0,0,79.25955281315856,257.7824362312453,0.49629813443753495,0.41481635117167104,0.0015545402518518537,239230976,0,0,391.3703703703704,527.7925925925927,4.640740740740741,4.0888888888888895,1.41,18.566666666669533,1515556864,506174.57777777774,0,52073.270370370374,166178.9814814815,0.9,14.53333333333679,1385181184,566795.3777777777,14927.644444444444,112971.32592592595,91503.45555555553,1.31,22.700000000001335,1821335552,511180.8,0,185442.47037037034,176437.38888888893,1.49,12.333333333327696,1826557952,132892.44444444444,2002.4888888888888,240855.2877207538,289219.9982221169,1,17.76607446418433,4920532992,1017799.180009111,0,316157.0068259006,308329.99877778225
1594535460,2020-07-12 14:31:00,0,null,0,0.002746902000000162,3.3333333333333335,0.001178512380000001,null,null,null,0.001551175499999502,null,null,0,0.008099874499997384,null,0.0008998005888889373,310730752,0,0,161.07777777777778,1111.4703703703703,0.9074074074074074,0.5148148148148148,0.0034402018296296535,92135424,0,4611.792592592593,128.72962962962964,2457,1.4851851851851854,0.7148148148148149,0.0011860529629629467,20000768,0,0,85.62222222222222,114.7037037037037,0.14814814814814814,0.08148148148148149,0.0004410748299067703,212860928,0,0,34.79272145452391,30.00011111152264,0.43703865569872485,0.37777917695991464,0.001572910494885357,70394675.2,0,0,3046.9155400438385,34285.70925576817,28.500041522787537,22.937070274471523,0.0008799408047928583,299245568,0,0,687.7121350792382,2833.3931745974915,2.6851889712074377,2.1925959670906874,0.003476002748148075,80072704,0,4975.881481481481,160.02222222222224,2805.3222222222225,1.5851851851851853,1,0.0011225623962963132,15802368,0,0,85.62222222222222,106.71851851851852,0.14814814814814814,0.08148148148148149,0.000897083744444442,289042432,0,0,106.22222222222223,529.3481481481481,0.45925925925925926,0.21481481481481482,0.00044676258888890283,21835776,0,0,112.10740740740742,202.6851851851852,0.3740740740740741,0.4518518518518519,0.0030049574665091724,51462144,0,2184.5414242274974,102.10778558439105,1486.0943929421962,1.155559835406798,0.6333356790210334,0.006437919029329423,95817728,0,0,79.25955281315856,257.7824362312453,0.49629813443753495,0.41481635117167104,0.0015545402518518537,239230976,0,0,391.3703703703704,527.7925925925927,4.640740740740741,4.0888888888888895,1.07,13.03333333333067,1516593152,498801.77777777775,0,49576.80740740742,156721.36296296297,0.79,25.13333333333094,1416499200,553642.6666666666,364.08888888888885,107957.4074074074,89304.3777777778,1.31,22.700000000001335,1821335552,511180.8,0,185442.47037037034,176437.38888888893,1.49,12.333333333327696,1826557952,132892.44444444444,2002.4888888888888,240855.2877207538,289219.9982221169,1,17.76607446418433,4920532992,1017799.180009111,0,316157.0068259006,308329.99877778225
1594535470,2020-07-12 14:31:10,0,null,0,0.002746902000000162,3.333333333333333,0.0011536016900000235,null,null,null,0.0030780415000002392,null,null,0,0.008099874499997384,null,0.0008589135740740623,310730752,0,0,160.83333333333334,1111.4296296296295,0.9037037037037038,0.5148148148148148,0.0034402018296296535,92135424,0,4611.792592592593,128.72962962962964,2457,1.4851851851851854,0.7148148148148149,0.0011860529629629467,20000768,0,0,85.62222222222222,114.7037037037037,0.14814814814814814,0.08148148148148149,0.0004410748299067703,212860928,0,0,34.79272145452391,30.00011111152264,0.43703865569872485,0.37777917695991464,0.0015663724200705418,70423347.2,0,0,3003.0192437475425,33879.05740391632,28.159300782046795,22.677811015212264,0.0008782545351632251,299245568,0,0,691.5454684125716,2835.4857671900845,2.7000037860222528,2.2148181893129095,0.003476002748148075,80072704,0,4975.881481481481,160.02222222222224,2805.3222222222225,1.5851851851851853,1,0.0011225623962963132,15802368,0,0,85.62222222222222,106.71851851851852,0.14814814814814814,0.08148148148148149,0.000897083744444442,289042432,0,0,106.22222222222223,529.3481481481481,0.45925925925925926,0.21481481481481482,0.00044676258888890283,21835776,0,0,112.10740740740742,202.6851851851852,0.3740740740740741,0.4518518518518519,0.0030049574665091724,51462144,0,2184.5414242274974,102.10778558439105,1486.0943929421962,1.155559835406798,0.6333356790210334,0.006437919029329423,95817728,0,0,79.25955281315856,257.7824362312453,0.49629813443753495,0.41481635117167104,0.001504500925925935,239230976,0,0,390.91111111111115,527.762962962963,4.633333333333334,4.0888888888888895,1.07,13.03333333333067,1516593152,498801.77777777775,0,49576.80740740742,156721.36296296297,0.79,25.13333333333094,1416499200,553642.6666666666,364.08888888888885,107957.4074074074,89304.3777777778,1.31,22.700000000001335,1821335552,511180.8,0,185442.47037037034,176437.38888888893,1.43,11.800000000000542,1829781504,131346.52607251194,2002.5111390126558,248462.87407407406,297902.6037037037,1.6,16.467215573855675,4919562240,1245912.1777777777,0,327094.26666666666,318948.72592592594
1594535480,2020-07-12 14:31:20,0,null,0,0.002746902000000162,3.333333333333333,0.0011904812200000236,null,null,null,0.0030780415000002392,null,null,0,0.008099874499997384,null,0.0008589135740740623,310730752,0,0,160.83333333333334,1111.4296296296295,0.9037037037037038,0.5148148148148148,0.0034402018296296535,92135424,0,4611.792592592593,128.72962962962964,2457,1.4851851851851854,0.7148148148148149,0.0011860529629629467,20000768,0,0,85.62222222222222,114.7037037037037,0.14814814814814814,0.08148148148148149,0.000445182515490798,212860928,0,0,29.644554239089775,25.46676098800366,0.3703717421175634,0.31851969822110454,0.0015593593437258156,70289817.6,0,0,3044.2119889058577,34396.71858043919,28.559302263533766,23.029664170223953,0.000864008026102098,299245568,0,0,682.4713607306913,2777.848516681749,2.659262894389321,2.200003319628207,0.003476002748148075,80072704,0,4975.881481481481,160.02222222222224,2805.3222222222225,1.5851851851851853,1,0.0011225623962963132,15802368,0,0,85.62222222222222,106.71851851851852,0.14814814814814814,0.08148148148148149,0.000897083744444442,289042432,0,0,106.22222222222223,529.3481481481481,0.45925925925925926,0.21481481481481482,0.00044676258888890283,21835776,0,0,112.10740740740742,202.6851851851852,0.3740740740740741,0.4518518518518519,0.00294214771165811,51462144,0,2123.8597179989556,95.19664887647733,1325.7271323227124,1.081485486983285,0.6037059396516284,0.006456279645480081,95809536,0,0,69.68173956199838,227.25639724591574,0.4333349382775492,0.3629643072752121,0.001504500925925935,239230976,0,0,390.91111111111115,527.762962962963,4.633333333333334,4.0888888888888895,1.07,13.03333333333067,1516593152,498801.77777777775,0,49576.80740740742,156721.36296296297,0.79,25.13333333333094,1416499200,553642.6666666666,364.08888888888885,107957.4074074074,89304.3777777778,1.69,23.066666666667697,1826320384,567022.9333333332,0,198638.1555555556,191180.48148148146,1.43,11.800000000000542,1829781504,131346.52607251194,2002.5111390126558,248462.87407407406,297902.6037037037,1.6,16.467215573855675,4919562240,1245912.1777777777,0,327094.26666666666,318948.72592592594
1594535490,2020-07-12 14:31:30,0,null,0,0.0017714835000006701,3.3333333333333335,0.0013755644500000306,null,null,null,0.0030780415000002392,null,null,0,0.004728861000000251,null,0.0008589135740740623,310730752,0,0,160.83333333333334,1111.4296296296295,0.9037037037037038,0.5148148148148148,0.0035530003074073753,92135424,0,4763.496296296296,141.03333333333333,2757.8296296296294,1.6296296296296298,0.7740740740740741,0.0011735648370370623,20000768,0,0,76.33333333333333,102.15925925925926,0.13703703703703704,0.07777777777777778,0.000445182515490798,212860928,0,0,29.644554239089775,25.46676098800366,0.3703717421175634,0.31851969822110454,0.0015445610000221117,70198886.4,0,0,3029.5527296465984,34298.637098957704,28.477820782052277,22.9815160220758,0.0008868882594354303,299245568,0,0,672.1158051751358,2719.452220385453,2.6333369684633947,2.185188504813392,0.0034824016000001208,80072704,0,4581.451851851852,160.51111111111112,2805.811111111111,1.5925925925925926,1.0074074074074075,0.0011135197703703592,15802368,0,0,85.62222222222222,106.72222222222223,0.14814814814814814,0.08148148148148149,0.0008953567148147891,289042432,0,0,94.32592592592593,470.5962962962964,0.40740740740740744,0.1925925925925926,0.00046232003333333566,21852160,0,0,111.82222222222224,202.03333333333333,0.3740740740740741,0.4481481481481482,0.00294214771165811,51462144,0,2123.8597179989556,95.19664887647733,1325.7271323227124,1.081485486983285,0.6037059396516284,0.006456279645480081,95809536,0,0,69.68173956199838,227.25639724591574,0.4333349382775492,0.3629643072752121,0.001504500925925935,239230976,0,0,390.91111111111115,527.762962962963,4.633333333333334,4.0888888888888895,0.98,20.399999999998954,1514455040,428714.6666666667,0,49723.06296296296,162580.30370370368,0.48,19.666666666667922,1417949184,682484.6222222222,364.08888888888885,108031.96666666667,90927.71851851851,1.69,23.066666666667697,1826320384,567022.9333333332,0,198638.1555555556,191180.48148148146,1.43,11.800000000000542,1829781504,131346.52607251194,2002.5111390126558,248462.87407407406,297902.6037037037,1.6,16.467215573855675,4919562240,1245912.1777777777,0,327094.26666666666,318948.72592592594
